#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 600   8
# Band-Index    1
   2.77785    -10.322151
   2.78946    -10.376393
   2.80107    -10.429870
   2.81268    -10.482590
   2.82429    -10.534542
   2.83590    -10.585723
   2.84751    -10.636170
   2.85912    -10.685797
   2.87073    -10.734640
   2.88235    -10.782696
   2.89396    -10.829961
   2.90557    -10.876432
   2.91718    -10.922105
   2.92879    -10.966977
   2.94040    -11.011045
   2.95201    -11.054306
   2.96362    -11.096756
   2.97524    -11.138392
   2.98685    -11.179212
   2.99846    -11.219213
   3.01007    -11.258391
   3.02168    -11.296745
   3.03329    -11.334287
   3.04490    -11.370984
   3.05651    -11.406849
   3.06812    -11.441879
   3.07974    -11.476072
   3.09135    -11.509427
   3.10296    -11.541933
   3.11457    -11.573603
   3.12618    -11.604428
   3.13779    -11.634405
   3.14940    -11.663534
   3.16101    -11.691811
   3.17262    -11.719259
   3.18424    -11.745830
   3.19585    -11.771545
   3.20746    -11.796402
   3.21907    -11.820400
   3.23068    -11.843537
   3.24229    -11.865813
   3.25390    -11.887225
   3.26551    -11.907773
   3.27712    -11.927456
   3.28874    -11.946271
   3.30035    -11.964219
   3.31196    -11.981297
   3.32357    -11.997506
   3.33518    -12.012844
   3.34679    -12.027310
   3.35840    -12.040903
   3.37001    -12.053623
   3.38162    -12.065469
   3.39324    -12.076440
   3.40485    -12.086536
   3.41646    -12.095756
   3.42807    -12.104099
   3.43968    -12.111565
   3.45129    -12.118154
   3.46290    -12.123865
   3.47451    -12.128698
   3.48612    -12.132653
   3.49774    -12.135729
   3.50935    -12.137925
   3.52096    -12.139244
   3.53257    -12.139683
   3.53257    -12.139683
   3.54488    -12.139189
   3.55720    -12.137706
   3.56952    -12.135234
   3.58183    -12.131774
   3.59415    -12.127326
   3.60646    -12.121890
   3.61878    -12.115466
   3.63109    -12.108056
   3.64341    -12.099661
   3.65572    -12.090280
   3.66804    -12.079915
   3.68035    -12.068568
   3.69267    -12.056237
   3.70499    -12.042926
   3.71730    -12.028635
   3.72962    -12.013366
   3.74193    -11.997120
   3.75425    -11.979899
   3.76656    -11.961705
   3.77888    -11.942539
   3.79119    -11.922403
   3.80351    -11.901300
   3.81582    -11.879232
   3.82814    -11.856201
   3.84046    -11.832210
   3.85277    -11.807261
   3.86509    -11.781357
   3.87740    -11.754495
   3.88972    -11.726692
   3.90203    -11.697935
   3.91435    -11.668242
   3.92666    -11.637606
   3.93898    -11.606039
   3.95129    -11.573537
   3.96361    -11.540120
   3.97593    -11.505773
   3.98824    -11.470503
   4.00056    -11.434330
   4.01287    -11.397246
   4.02519    -11.359252
   4.03750    -11.320369
   4.04982    -11.280595
   4.06213    -11.239936
   4.07445    -11.198396
   4.08676    -11.155988
   4.09908    -11.112717
   4.11140    -11.068589
   4.12371    -11.023606
   4.13603    -10.977768
   4.14834    -10.931123
   4.16066    -10.883658
   4.17297    -10.835382
   4.18529    -10.786312
   4.19760    -10.736448
   4.20992    -10.685788
   4.22223    -10.634384
   4.23455    -10.582230
   4.24687    -10.529341
   4.25918    -10.475733
   4.27150    -10.421401
   4.28381    -10.366405
   4.29613    -10.310742
   4.30844    -10.254433
   4.32076    -10.197484
   4.33307    -10.139951
   4.34539    -10.081843
   4.35770    -10.023180
   4.37002     -9.964008
   4.38234     -9.904352
   4.39465     -9.844231
   4.40697     -9.783730
   4.41928     -9.722850
   4.43160     -9.661650
   4.44391     -9.600184
   4.45623     -9.538510
   4.46854     -9.476664
   4.48086     -9.414775
   4.49317     -9.352897
   4.50549     -9.291109
   4.51781     -9.229545
   4.53012     -9.168329
   4.54244     -9.107575
   4.55475     -9.047447
   4.56707     -8.988118
   4.57938     -8.929858
   4.59170     -8.872908
   4.60401     -8.817581
   4.61633     -8.764251
   4.62864     -8.713329
   4.64096     -8.665406
   4.65328     -8.621071
   4.66559     -8.581029
   4.67791     -8.546063
   4.69022     -8.516988
   4.70254     -8.494581
   4.71485     -8.479463
   4.72717     -8.472023
   4.73948     -8.472282
   4.75180     -8.479911
   4.75180     -8.479911
   4.75590     -8.468877
   4.76001     -8.458023
   4.76411     -8.447351
   4.76822     -8.436861
   4.77232     -8.426553
   4.77643     -8.416427
   4.78054     -8.406483
   4.78464     -8.396720
   4.78875     -8.387139
   4.79285     -8.377739
   4.79696     -8.368519
   4.80106     -8.359479
   4.80517     -8.350618
   4.80927     -8.341935
   4.81338     -8.333430
   4.81748     -8.325098
   4.82159     -8.316944
   4.82569     -8.308966
   4.82980     -8.301159
   4.83390     -8.293523
   4.83801     -8.286057
   4.84211     -8.278759
   4.84622     -8.271628
   4.85032     -8.264663
   4.85443     -8.257859
   4.85853     -8.251241
   4.86264     -8.244760
   4.86674     -8.238437
   4.87085     -8.232270
   4.87495     -8.226257
   4.87906     -8.220396
   4.88316     -8.214685
   4.88727     -8.209121
   4.89137     -8.203703
   4.89548     -8.198429
   4.89958     -8.193295
   4.90369     -8.188301
   4.90779     -8.183442
   4.91190     -8.178719
   4.91601     -8.174128
   4.92011     -8.169666
   4.92422     -8.165332
   4.92832     -8.161124
   4.93243     -8.157038
   4.93653     -8.153073
   4.94064     -8.149227
   4.94474     -8.145497
   4.94885     -8.141880
   4.95295     -8.138463
   4.95706     -8.135068
   4.96116     -8.131741
   4.96527     -8.128558
   4.96937     -8.125479
   4.97348     -8.122500
   4.97758     -8.119620
   4.98169     -8.116836
   4.98579     -8.114147
   4.98990     -8.111550
   4.99400     -8.109043
   4.99811     -8.106625
   5.00221     -8.104294
   5.00632     -8.102047
   5.01042     -8.099883
   5.01453     -8.097774
   5.01863     -8.095770
   5.02274     -8.093844
   5.02684     -8.091993
   5.03095     -8.090217
   5.03505     -8.088517
   5.03916     -8.086884
   5.04326     -8.085321
   5.04737     -8.083826
   5.05148     -8.082398
   5.05558     -8.081035
   5.05969     -8.079736
   5.06379     -8.078500
   5.06790     -8.077326
   5.07200     -8.076212
   5.07611     -8.075157
   5.08021     -8.074160
   5.08432     -8.073221
   5.08842     -8.072338
   5.09253     -8.071510
   5.09663     -8.070737
   5.10074     -8.070018
   5.10484     -8.069351
   5.10895     -8.068737
   5.11305     -8.068174
   5.11716     -8.067662
   5.12126     -8.067201
   5.12537     -8.066789
   5.12947     -8.066427
   5.13358     -8.066114
   5.13768     -8.065850
   5.14179     -8.065635
   5.14589     -8.065468
   5.15000     -8.065351
   5.15410     -8.065289
   5.15821     -8.065288
 
# Band-Index    2
   5.15821     -8.065213
   5.15410     -8.065177
   5.15000     -8.065008
   5.14589     -8.064712
   5.14179     -8.064295
   5.13768     -8.063759
   5.13358     -8.063103
   5.12947     -8.062327
   5.12537     -8.061433
   5.12126     -8.060419
   5.11716     -8.059286
   5.11305     -8.058033
   5.10895     -8.056661
   5.10484     -8.055170
   5.10074     -8.053560
   5.09663     -8.051830
   5.09253     -8.049981
   5.08842     -8.048013
   5.08432     -8.045925
   5.08021     -8.043719
   5.07611     -8.041393
   5.07200     -8.038948
   5.06790     -8.036383
   5.06379     -8.033700
   5.05969     -8.030897
   5.05558     -8.027975
   5.05148     -8.024934
   5.04737     -8.021774
   5.04326     -8.018495
   5.03916     -8.015096
   5.03505     -8.011578
   5.03095     -8.007928
   5.02684     -8.004173
   5.02274     -8.000298
   5.01863     -7.996304
   5.01453     -7.992191
   5.01042     -7.987959
   5.00632     -7.983608
   5.00221     -7.979138
   4.99811     -7.974549
   4.99400     -7.969841
   4.98990     -7.965014
   4.98579     -7.960068
   4.98169     -7.955003
   4.97758     -7.949819
   4.97348     -7.944516
   4.96937     -7.939095
   4.96527     -7.933555
   4.96116     -7.927895
   4.95706     -7.922118
   4.95295     -7.916221
   4.94885     -7.910193
   4.94474     -7.904059
   4.94064     -7.897806
   4.93653     -7.891434
   4.93243     -7.884944
   4.92832     -7.878335
   4.92422     -7.871607
   4.92011     -7.864761
   4.91601     -7.857796
   4.91190     -7.850713
   4.90779     -7.843511
   4.90369     -7.836190
   4.89958     -7.828751
   4.89548     -7.821194
   4.89137     -7.813518
   4.88727     -7.805724
   4.88316     -7.797811
   4.87906     -7.789780
   4.87495     -7.781631
   4.87085     -7.773363
   4.86674     -7.764977
   4.86264     -7.756473
   4.85853     -7.747851
   4.85443     -7.739070
   4.85032     -7.730230
   4.84622     -7.721253
   4.84211     -7.712158
   4.83801     -7.702945
   4.83390     -7.693614
   4.82980     -7.684165
   4.82569     -7.674598
   4.82159     -7.664912
   4.81748     -7.655109
   4.81338     -7.645189
   4.80927     -7.635150
   4.80517     -7.624994
   4.80106     -7.614720
   4.79696     -7.604329
   4.79285     -7.593820
   4.78875     -7.583193
   4.78464     -7.572449
   4.78054     -7.561587
   4.77643     -7.550608
   4.77232     -7.539511
   4.76822     -7.528297
   4.76411     -7.516966
   4.76001     -7.505517
   4.75590     -7.493951
   4.75180     -7.482268
   4.75180     -7.482268
   4.73948     -7.490841
   4.72717     -7.492613
   4.71485     -7.487135
   4.70254     -7.474336
   4.69022     -7.454450
   4.67791     -7.428006
   4.66559     -7.395677
   4.65328     -7.358180
   4.64096     -7.316202
   4.62864     -7.270373
   4.61633     -7.221209
   4.60401     -7.169164
   4.59170     -7.114614
   4.57938     -7.057862
   4.56707     -6.999158
   4.55475     -6.938708
   4.54244     -6.876677
   4.53012     -6.813201
   4.51781     -6.748381
   4.50549     -6.682345
   4.49317     -6.615159
   4.48086     -6.546884
   4.46854     -6.477583
   4.45623     -6.407318
   4.44391     -6.336084
   4.43160     -6.263955
   4.41928     -6.190953
   4.40697     -6.117106
   4.39465     -6.042431
   4.38234     -5.966968
   4.37002     -5.890715
   4.35770     -5.813697
   4.34539     -5.735958
   4.33307     -5.657454
   4.32076     -5.578228
   4.30844     -5.498300
   4.29613     -5.417662
   4.28381     -5.336335
   4.27150     -5.254311
   4.25918     -5.171651
   4.24687     -5.088324
   4.23455     -5.004340
   4.22223     -4.919714
   4.20992     -4.834456
   4.19760     -4.748577
   4.18529     -4.662082
   4.17297     -4.574980
   4.16066     -4.487287
   4.14834     -4.399011
   4.13603     -4.310163
   4.12371     -4.220770
   4.11140     -4.130816
   4.09908     -4.040320
   4.08676     -3.949299
   4.07445     -3.857769
   4.06213     -3.765757
   4.04982     -3.673255
   4.03750     -3.580293
   4.02519     -3.486888
   4.01287     -3.393084
   4.00056     -3.298859
   3.98824     -3.204239
   3.97593     -3.109288
   3.96361     -3.014012
   3.95129     -2.918393
   3.93898     -2.822578
   3.92666     -2.726530
   3.91435     -2.630292
   3.90203     -2.533927
   3.88972     -2.437409
   3.87740     -2.340881
   3.86509     -2.244435
   3.85277     -2.147983
   3.84046     -2.051783
   3.82814     -1.955828
   3.81582     -1.860221
   3.80351     -1.765063
   3.79119     -1.670471
   3.77888     -1.576578
   3.76656     -1.483537
   3.75425     -1.391519
   3.74193     -1.300719
   3.72962     -1.211358
   3.71730     -1.123689
   3.70499     -1.038002
   3.69267     -0.954623
   3.68035     -0.873926
   3.66804     -0.796332
   3.65572     -0.722318
   3.64341     -0.652412
   3.63109     -0.587199
   3.61878     -0.527316
   3.60646     -0.473435
   3.59415     -0.426253
   3.58183     -0.386461
   3.56952     -0.354711
   3.55720     -0.331575
   3.54488     -0.317502
   3.53257     -0.312778
   3.53257     -0.312778
   3.52096     -0.315993
   3.50935     -0.325605
   3.49774     -0.341490
   3.48612     -0.363456
   3.47451     -0.391248
   3.46290     -0.424565
   3.45129     -0.463069
   3.43968     -0.506404
   3.42807     -0.554203
   3.41646     -0.606102
   3.40485     -0.661749
   3.39324     -0.720804
   3.38162     -0.782952
   3.37001     -0.847896
   3.35840     -0.915364
   3.34679     -0.985107
   3.33518     -1.056899
   3.32357     -1.130535
   3.31196     -1.205831
   3.30035     -1.282620
   3.28874     -1.360753
   3.27712     -1.440096
   3.26551     -1.520528
   3.25390     -1.601943
   3.24229     -1.684263
   3.23068     -1.767363
   3.21907     -1.851183
   3.20746     -1.935924
   3.19585     -2.020989
   3.18424     -2.106586
   3.17262     -2.192662
   3.16101     -2.279159
   3.14940     -2.366063
   3.13779     -2.453322
   3.12618     -2.540900
   3.11457     -2.628766
   3.10296     -2.716893
   3.09135     -2.805332
   3.07974     -2.893901
   3.06812     -2.982657
   3.05651     -3.071579
   3.04490     -3.160647
   3.03329     -3.249844
   3.02168     -3.339113
   3.01007     -3.428518
   2.99846     -3.518004
   2.98685     -3.607557
   2.97524     -3.697161
   2.96362     -3.786805
   2.95201     -3.876476
   2.94040     -3.966160
   2.92879     -4.055847
   2.91718     -4.145523
   2.90557     -4.235178
   2.89396     -4.324802
   2.88235     -4.414380
   2.87073     -4.503903
   2.85912     -4.593359
   2.84751     -4.682737
   2.83590     -4.772037
   2.82429     -4.861227
   2.81268     -4.950306
   2.80107     -5.039263
   2.78946     -5.128132
   2.77785     -5.216810
   2.76623     -5.305332
   2.75462     -5.393687
   2.74301     -5.481807
   2.73140     -5.569797
   2.71979     -5.657585
   2.70818     -5.745161
   2.69657     -5.832514
   2.68496     -5.919631
   2.67335     -6.006501
   2.66173     -6.093114
   2.65012     -6.179456
   2.63851     -6.265518
   2.62690     -6.351287
   2.61529     -6.436752
   2.60368     -6.521902
   2.59207     -6.606726
   2.58046     -6.691211
   2.56885     -6.775347
   2.55723     -6.859123
   2.54562     -6.942500
   2.53401     -7.025522
   2.52240     -7.108206
   2.51079     -7.190432
   2.49918     -7.272243
   2.48757     -7.353628
   2.47596     -7.434577
   2.46435     -7.515080
   2.45273     -7.595126
   2.44112     -7.674705
   2.42951     -7.753808
   2.41790     -7.832423
   2.40629     -7.910541
   2.39468     -7.988154
   2.38307     -8.065213
   2.38307     -8.065213
   2.37726     -8.065177
   2.37146     -8.065070
   2.36565     -8.064891
   2.35985     -8.064641
   2.35404     -8.064320
   2.34823     -8.063929
   2.34243     -8.063466
   2.33662     -8.062934
   2.33082     -8.062331
   2.32501     -8.061660
   2.31921     -8.060919
   2.31340     -8.060111
   2.30760     -8.059234
   2.30179     -8.058291
   2.29598     -8.057282
   2.29018     -8.056207
   2.28437     -8.055068
   2.27857     -8.053865
   2.27276     -8.052599
   2.26696     -8.051272
   2.26115     -8.049884
   2.25535     -8.048427
   2.24954     -8.046921
   2.24373     -8.045370
   2.23793     -8.043750
   2.23212     -8.042077
   2.22632     -8.040350
   2.22051     -8.038572
   2.21471     -8.036743
   2.20890     -8.034865
   2.20310     -8.032918
   2.19729     -8.030948
   2.19148     -8.028933
   2.18568     -8.026877
   2.17987     -8.024780
   2.17407     -8.022645
   2.16826     -8.020474
   2.16246     -8.018268
   2.15665     -8.016029
   2.15085     -8.013759
   2.14504     -8.011461
   2.13923     -8.009104
   2.13343     -8.006755
   2.12762     -8.004384
   2.12182     -8.001992
   2.11601     -7.999583
   2.11021     -7.997158
   2.10440     -7.994720
   2.09860     -7.992272
   2.09279     -7.989850
   2.08698     -7.987388
   2.08118     -7.984923
   2.07537     -7.982456
   2.06957     -7.979991
   2.06376     -7.977530
   2.05796     -7.975075
   2.05215     -7.972629
   2.04635     -7.970195
   2.04054     -7.967776
   2.03473     -7.965373
   2.02893     -7.962990
   2.02312     -7.960605
   2.01732     -7.958268
   2.01151     -7.955959
   2.00571     -7.953679
   1.99990     -7.951431
   1.99410     -7.949219
   1.98829     -7.947044
   1.98248     -7.944917
   1.97668     -7.942824
   1.97087     -7.940776
   1.96507     -7.938775
   1.95926     -7.936824
   1.95346     -7.934925
   1.94765     -7.933080
   1.94185     -7.931291
   1.93604     -7.929554
   1.93023     -7.927885
   1.92443     -7.926278
   1.91862     -7.924754
   1.91282     -7.923280
   1.90701     -7.921874
   1.90121     -7.920538
   1.89540     -7.919274
   1.88960     -7.918084
   1.88379     -7.916969
   1.87798     -7.915931
   1.87218     -7.914971
   1.86637     -7.914090
   1.86057     -7.913290
   1.85476     -7.912571
   1.84896     -7.911934
   1.84315     -7.911380
   1.83735     -7.910911
   1.83154     -7.910526
   1.82573     -7.910225
   1.81993     -7.910011
   1.81412     -7.909882
   1.80832     -7.909839
   1.80832     -7.909839
   1.80011     -7.877542
   1.79190     -7.845344
   1.78369     -7.813300
   1.77548     -7.781468
   1.76727     -7.749864
   1.75906     -7.718519
   1.75085     -7.687468
   1.74263     -7.656743
   1.73442     -7.626380
   1.72621     -7.596414
   1.71800     -7.566882
   1.70979     -7.537821
   1.70158     -7.509269
   1.69337     -7.481265
   1.68516     -7.453846
   1.67695     -7.427052
   1.66874     -7.400921
   1.66053     -7.375489
   1.65232     -7.350817
   1.64411     -7.326895
   1.63590     -7.303775
   1.62769     -7.281497
   1.61948     -7.260087
   1.61127     -7.239573
   1.60306     -7.219982
   1.59485     -7.201299
   1.58664     -7.183608
   1.57843     -7.166877
   1.57022     -7.151143
   1.56201     -7.136401
   1.55380     -7.122651
   1.54559     -7.109893
   1.53738     -7.098120
   1.52917     -7.087336
   1.52096     -7.077507
   1.51275     -7.068619
   1.50454     -7.060655
   1.49633     -7.053592
   1.48812     -7.047404
   1.47991     -7.042062
   1.47169     -7.037534
   1.46348     -7.033795
   1.45527     -7.030797
   1.44706     -7.028511
   1.43885     -7.026902
   1.43064     -7.025932
   1.42243     -7.025564
   1.41422     -7.025762
   1.40601     -7.026489
   1.39780     -7.027708
   1.38959     -7.029384
   1.38138     -7.031481
   1.37317     -7.033966
   1.36496     -7.036805
   1.35675     -7.040051
   1.34854     -7.043503
   1.34033     -7.047215
   1.33212     -7.051158
   1.32391     -7.055306
   1.31570     -7.059631
   1.30749     -7.064109
   1.29928     -7.068714
   1.29107     -7.073451
   1.28286     -7.078243
   1.27465     -7.083097
   1.26644     -7.087993
   1.25823     -7.092900
   1.25002     -7.097824
   1.24181     -7.102735
   1.23360     -7.107618
   1.22539     -7.112458
   1.21718     -7.117258
   1.20897     -7.121969
   1.20075     -7.126596
   1.19254     -7.131127
   1.18433     -7.135551
   1.17612     -7.139857
   1.16791     -7.144035
   1.15970     -7.148076
   1.15149     -7.151971
   1.14328     -7.155711
   1.13507     -7.159290
   1.12686     -7.162700
   1.11865     -7.165934
   1.11044     -7.168981
   1.10223     -7.171852
   1.09402     -7.174525
   1.08581     -7.176999
   1.07760     -7.179274
   1.06939     -7.181363
   1.06118     -7.183244
   1.05297     -7.184893
   1.04476     -7.186328
   1.03655     -7.187546
   1.02834     -7.188545
   1.02013     -7.189324
   1.01192     -7.189881
   1.00371     -7.190215
   0.99550     -7.190327
   0.99550     -7.190327
   0.98544     -7.188280
   0.97539     -7.182153
   0.96533     -7.171986
   0.95528     -7.157847
   0.94522     -7.139823
   0.93516     -7.118024
   0.92511     -7.092556
   0.91505     -7.063595
   0.90500     -7.031271
   0.89494     -6.995735
   0.88489     -6.957143
   0.87483     -6.915650
   0.86478     -6.871419
