#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 600  14
# Band-Index    1
   4.02437      4.246545  0.006  0.088  0.010  0.088  0.000  0.000  0.000  0.000  0.000  0.190
   4.03668      4.248463  0.006  0.094  0.006  0.094  0.000  0.000  0.000  0.000  0.000  0.200
   4.04899      4.259592  0.010  0.102  0.004  0.102  0.000  0.000  0.000  0.000  0.000  0.216
   4.06131      4.279450  0.016  0.106  0.004  0.106  0.000  0.000  0.000  0.000  0.000  0.234
   4.07362      4.307287  0.026  0.110  0.004  0.110  0.000  0.000  0.000  0.000  0.000  0.250
   4.08593      4.341213  0.034  0.112  0.006  0.112  0.000  0.000  0.000  0.000  0.000  0.266
   4.09824      4.380304  0.042  0.114  0.010  0.114  0.000  0.000  0.000  0.000  0.000  0.280
   4.11056      4.423528  0.048  0.116  0.012  0.116  0.000  0.000  0.000  0.000  0.000  0.292
   4.12287      4.470098  0.056  0.116  0.016  0.116  0.000  0.000  0.000  0.000  0.000  0.302
   4.13518      4.519327  0.062  0.116  0.020  0.116  0.000  0.000  0.000  0.000  0.000  0.310
   4.14750      4.570572  0.066  0.114  0.022  0.114  0.000  0.000  0.000  0.000  0.000  0.318
   4.15981      4.623550  0.070  0.114  0.026  0.114  0.000  0.000  0.000  0.000  0.000  0.324
   4.17212      4.677964  0.074  0.114  0.028  0.114  0.000  0.000  0.000  0.000  0.000  0.330
   4.18444      4.733581  0.078  0.112  0.032  0.112  0.000  0.000  0.000  0.000  0.000  0.336
   4.19675      4.790227  0.080  0.112  0.034  0.112  0.000  0.000  0.000  0.000  0.000  0.340
   4.20906      4.847779  0.084  0.112  0.038  0.112  0.000  0.000  0.000  0.000  0.000  0.342
   4.22137      4.906073  0.086  0.110  0.040  0.110  0.000  0.000  0.000  0.000  0.000  0.346
   4.23369      4.965042  0.088  0.110  0.042  0.110  0.000  0.000  0.000  0.000  0.000  0.348
   4.24600      5.024611  0.090  0.108  0.044  0.108  0.000  0.000  0.000  0.000  0.000  0.352
   4.25831      5.084787  0.092  0.108  0.048  0.108  0.000  0.000  0.000  0.000  0.000  0.354
   4.27063      5.145445  0.092  0.106  0.050  0.106  0.000  0.000  0.000  0.000  0.000  0.356
   4.28294      5.206248  0.094  0.106  0.052  0.106  0.000  0.000  0.000  0.000  0.000  0.358
   4.29525      5.267677  0.094  0.106  0.054  0.106  0.000  0.000  0.000  0.000  0.000  0.360
   4.30756      5.329449  0.096  0.104  0.056  0.104  0.000  0.000  0.000  0.000  0.000  0.360
   4.31988      5.391619  0.096  0.104  0.060  0.104  0.000  0.000  0.000  0.000  0.000  0.362
   4.33219      5.454085  0.098  0.102  0.062  0.102  0.000  0.000  0.000  0.000  0.000  0.364
   4.34450      5.516851  0.098  0.102  0.064  0.102  0.000  0.000  0.000  0.000  0.000  0.364
   4.35682      5.579939  0.098  0.100  0.066  0.100  0.000  0.000  0.000  0.000  0.000  0.366
   4.36913      5.643258  0.098  0.100  0.068  0.100  0.000  0.000  0.000  0.000  0.000  0.366
   4.38144      5.706832  0.100  0.098  0.070  0.098  0.000  0.000  0.000  0.000  0.000  0.366
   4.39376      5.770566  0.100  0.098  0.072  0.098  0.000  0.000  0.000  0.000  0.000  0.368
   4.40607      5.834607  0.100  0.096  0.074  0.096  0.000  0.000  0.000  0.000  0.000  0.368
   4.41838      5.898877  0.100  0.096  0.078  0.096  0.000  0.000  0.000  0.000  0.000  0.368
   4.43069      5.963362  0.100  0.094  0.080  0.094  0.000  0.000  0.000  0.000  0.000  0.368
   4.44301      6.028058  0.100  0.094  0.082  0.094  0.000  0.000  0.000  0.000  0.000  0.368
   4.45532      6.092947  0.100  0.092  0.084  0.092  0.000  0.000  0.000  0.000  0.000  0.370
   4.46763      6.158429  0.100  0.092  0.086  0.092  0.000  0.000  0.000  0.000  0.000  0.370
   4.47995      6.223841  0.100  0.090  0.088  0.090  0.000  0.000  0.000  0.000  0.000  0.370
   4.49226      6.289311  0.100  0.090  0.090  0.090  0.000  0.000  0.000  0.000  0.000  0.370
   4.50457      6.354966  0.098  0.088  0.092  0.088  0.000  0.000  0.000  0.000  0.000  0.370
   4.51688      6.420797  0.098  0.088  0.096  0.088  0.000  0.000  0.000  0.000  0.000  0.370
   4.52920      6.486705  0.098  0.086  0.098  0.086  0.000  0.000  0.000  0.000  0.000  0.370
   4.54151      6.552514  0.098  0.086  0.100  0.086  0.000  0.000  0.000  0.000  0.000  0.368
   4.55382      6.618834  0.098  0.084  0.102  0.084  0.000  0.000  0.000  0.000  0.000  0.368
   4.56614      6.677389  0.000  0.124  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.248
   4.57845      6.723230  0.000  0.124  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.250
   4.59076      6.768623  0.000  0.126  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.252
   4.60308      6.813388  0.000  0.126  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.254
   4.61539      6.857291  0.000  0.128  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.256
   4.62770      6.900027  0.000  0.130  0.000  0.130  0.000  0.000  0.000  0.000  0.000  0.260
   4.64001      6.941196  0.000  0.132  0.000  0.132  0.000  0.000  0.000  0.000  0.000  0.264
   4.65233      6.980253  0.000  0.134  0.000  0.134  0.000  0.000  0.000  0.000  0.000  0.270
   4.66464      7.016497  0.000  0.138  0.000  0.138  0.000  0.000  0.000  0.000  0.000  0.276
   4.67695      7.048999  0.000  0.142  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.282
   4.68927      7.076552  0.000  0.146  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.290
   4.70158      7.097533  0.000  0.150  0.000  0.150  0.000  0.000  0.000  0.000  0.000  0.298
   4.71389      7.110169  0.000  0.154  0.000  0.154  0.000  0.000  0.000  0.000  0.000  0.306
   4.72620      7.112332  0.000  0.156  0.000  0.156  0.000  0.000  0.000  0.000  0.000  0.314
   4.73852      7.102322  0.000  0.158  0.000  0.158  0.000  0.000  0.000  0.000  0.000  0.318
   4.75083      7.078668  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.318
   4.75083      7.078668  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.318
   4.75493      7.109382  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.320
   4.75904      7.140153  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.320
   4.76314      7.170979  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.320
   4.76725      7.201860  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.322
   4.77135      7.232795  0.000  0.160  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.322
   4.77546      7.263780  0.000  0.162  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.322
   4.77956      7.294816  0.000  0.162  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.322
   4.78367      7.325901  0.000  0.162  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.324
   4.78777      7.357032  0.000  0.162  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.324
   4.79187      7.388209  0.000  0.162  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.324
   4.79598      7.419430  0.000  0.162  0.000  0.162  0.000  0.000  0.000  0.000  0.000  0.326
   4.80008      7.450693  0.000  0.164  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.326
   4.80419      7.481996  0.000  0.164  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.326
   4.80829      7.513337  0.000  0.164  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.328
   4.81240      7.544714  0.000  0.164  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.328
   4.81650      7.576812  0.000  0.164  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.330
   4.82060      7.608256  0.000  0.166  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.330
   4.82471      7.639721  0.000  0.166  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.332
   4.82881      7.671222  0.000  0.166  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.332
   4.83292      7.702749  0.000  0.166  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.334
   4.83702      7.734298  0.000  0.166  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.334
   4.84113      7.765868  0.000  0.168  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.334
   4.84523      7.797455  0.000  0.168  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.336
   4.84933      7.829057  0.000  0.168  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.336
   4.85344      7.861314  0.000  0.168  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.338
   4.85754      7.892706  0.000  0.170  0.000  0.170  0.000  0.000  0.000  0.000  0.000  0.340
   4.86165      7.924337  0.000  0.170  0.000  0.170  0.000  0.000  0.000  0.000  0.000  0.340
   4.86575      7.955970  0.000  0.170  0.000  0.170  0.000  0.000  0.000  0.000  0.000  0.342
   4.86986      7.987604  0.000  0.172  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.342
   4.87396      8.019234  0.000  0.172  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.344
   4.87806      8.050857  0.000  0.172  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.344
   4.88217      8.082469  0.000  0.172  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.346
   4.88627      8.114067  0.000  0.174  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.346
   4.89038      8.145646  0.000  0.174  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.348
   4.89448      8.177201  0.000  0.174  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.350
   4.89859      8.208730  0.000  0.176  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.350
   4.90269      8.240226  0.000  0.176  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.352
   4.90679      8.272202  0.000  0.176  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.354
   4.91090      8.303617  0.000  0.178  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.354
   4.91500      8.334985  0.000  0.178  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.356
   4.91911      8.366299  0.000  0.178  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.358
   4.92321      8.397555  0.000  0.180  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.358
   4.92732      8.428746  0.000  0.180  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.360
   4.93142      8.459866  0.000  0.180  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.362
   4.93552      8.490907  0.000  0.182  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.364
   4.93963      8.521864  0.000  0.182  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.364
   4.94373      8.552728  0.000  0.184  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.366
   4.94784      8.583492  0.000  0.184  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.368
   4.95194      8.613968  0.000  0.186  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.370
   4.95605      8.644505  0.000  0.186  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.372
   4.96015      8.674916  0.000  0.186  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.374
   4.96425      8.705192  0.000  0.188  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.376
   4.96836      8.735322  0.000  0.188  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.378
   4.97246      8.765297  0.000  0.190  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.380
   4.97657      8.795105  0.000  0.190  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.382
   4.98067      8.824736  0.000  0.192  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.384
   4.98478      8.854176  0.000  0.192  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.386
   4.98888      8.883413  0.000  0.194  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.388
   4.99299      8.912434  0.000  0.196  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.390
   4.99709      8.941224  0.000  0.196  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.392
   5.00119      8.969770  0.000  0.198  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.394
   5.00530      8.998054  0.000  0.198  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.398
   5.00940      9.026062  0.000  0.200  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.400
   5.01351      9.053991  0.000  0.202  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.402
   5.01761      9.081385  0.000  0.202  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.404
   5.02172      9.108448  0.000  0.204  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.408
   5.02582      9.135160  0.000  0.204  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.410
   5.02992      9.161499  0.000  0.206  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.412
   5.03403      9.187421  0.000  0.208  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.416
   5.03813      9.212948  0.000  0.210  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.418
   5.04224      9.238035  0.000  0.210  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.420
   5.04634      9.262656  0.000  0.212  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.424
   5.05045      9.286784  0.000  0.214  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.426
   5.05455      9.310394  0.000  0.214  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.430
   5.05865      9.333457  0.000  0.216  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.432
   5.06276      9.355943  0.000  0.218  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.436
   5.06686      9.377822  0.000  0.220  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.438
   5.07097      9.399064  0.000  0.220  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.442
   5.07507      9.419636  0.000  0.222  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.444
   5.07918      9.439506  0.000  0.224  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.446
   5.08328      9.458640  0.000  0.224  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.450
   5.08738      9.477003  0.000  0.226  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.452
   5.09149      9.494562  0.000  0.228  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.456
   5.09559      9.511282  0.000  0.228  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.458
   5.09970      9.527128  0.000  0.230  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.460
   5.10380      9.542066  0.000  0.232  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.464
   5.10791      9.556061  0.000  0.232  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.466
   5.11201      9.569081  0.000  0.234  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.468
   5.11611      9.581092  0.000  0.234  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.470
   5.12022      9.592065  0.000  0.236  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.472
   5.12432      9.601969  0.000  0.236  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.474
   5.12843      9.610778  0.000  0.238  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.476
   5.13253      9.618467  0.000  0.238  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.476
   5.13664      9.625013  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.478
   5.14074      9.630396  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.480
   5.14484      9.634601  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.480
   5.14895      9.637613  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.480
   5.15305      9.639424  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.480
   5.15716      9.640024  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
 
# Band-Index    8
   5.15716      9.640028  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.15305      9.639686  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.14895      9.638673  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.14484      9.636987  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.14074      9.634629  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.13664      9.631603  0.000  0.240  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.13253      9.627915  0.002  0.240  0.002  0.240  0.000  0.000  0.000  0.000  0.000  0.482
   5.12843      9.623568  0.002  0.238  0.002  0.238  0.000  0.000  0.000  0.000  0.000  0.482
   5.12432      9.618570  0.002  0.238  0.002  0.238  0.000  0.000  0.000  0.000  0.000  0.482
   5.12022      9.612928  0.002  0.238  0.002  0.238  0.000  0.000  0.000  0.000  0.000  0.482
   5.11611      9.606649  0.004  0.238  0.004  0.238  0.000  0.000  0.000  0.000  0.000  0.482
   5.11201      9.599743  0.004  0.236  0.004  0.236  0.000  0.000  0.000  0.000  0.000  0.482
   5.10791      9.592218  0.004  0.236  0.004  0.236  0.000  0.000  0.000  0.000  0.000  0.482
   5.10380      9.584085  0.006  0.236  0.006  0.236  0.000  0.000  0.000  0.000  0.000  0.480
   5.09970      9.575354  0.006  0.234  0.006  0.234  0.000  0.000  0.000  0.000  0.000  0.480
   5.09559      9.566036  0.006  0.234  0.008  0.234  0.000  0.000  0.000  0.000  0.000  0.480
   5.09149      9.556143  0.008  0.232  0.008  0.232  0.000  0.000  0.000  0.000  0.000  0.480
   5.08738      9.545687  0.008  0.232  0.010  0.232  0.000  0.000  0.000  0.000  0.000  0.480
   5.08328      9.534679  0.010  0.230  0.010  0.230  0.000  0.000  0.000  0.000  0.000  0.480
   5.07918      9.523134  0.010  0.230  0.012  0.230  0.000  0.000  0.000  0.000  0.000  0.480
   5.07507      9.511064  0.012  0.228  0.012  0.228  0.000  0.000  0.000  0.000  0.000  0.480
   5.07097      9.498481  0.012  0.228  0.014  0.228  0.000  0.000  0.000  0.000  0.000  0.480
   5.06686      9.485400  0.014  0.226  0.014  0.226  0.000  0.000  0.000  0.000  0.000  0.480
   5.06276      9.471834  0.014  0.226  0.016  0.226  0.000  0.000  0.000  0.000  0.000  0.480
   5.05865      9.457796  0.016  0.224  0.018  0.224  0.000  0.000  0.000  0.000  0.000  0.480
   5.05455      9.443299  0.016  0.222  0.018  0.222  0.000  0.000  0.000  0.000  0.000  0.480
   5.05045      9.428358  0.018  0.222  0.020  0.222  0.000  0.000  0.000  0.000  0.000  0.480
   5.04634      9.412985  0.018  0.220  0.020  0.220  0.000  0.000  0.000  0.000  0.000  0.480
   5.04224      9.397194  0.020  0.220  0.022  0.220  0.000  0.000  0.000  0.000  0.000  0.480
   5.03813      9.380997  0.022  0.218  0.022  0.218  0.000  0.000  0.000  0.000  0.000  0.480
   5.03403      9.364408  0.022  0.216  0.024  0.216  0.000  0.000  0.000  0.000  0.000  0.480
   5.02992      9.347454  0.024  0.216  0.026  0.216  0.000  0.000  0.000  0.000  0.000  0.480
   5.02582      9.330119  0.024  0.214  0.026  0.214  0.000  0.000  0.000  0.000  0.000  0.480
   5.02172      9.312430  0.026  0.214  0.028  0.214  0.000  0.000  0.000  0.000  0.000  0.480
   5.01761      9.294399  0.028  0.212  0.028  0.212  0.000  0.000  0.000  0.000  0.000  0.480
   5.01351      9.276038  0.028  0.210  0.030  0.210  0.000  0.000  0.000  0.000  0.000  0.480
   5.00940      9.257231  0.030  0.210  0.032  0.210  0.000  0.000  0.000  0.000  0.000  0.480
   5.00530      9.238246  0.032  0.208  0.032  0.208  0.000  0.000  0.000  0.000  0.000  0.480
   5.00119      9.218966  0.032  0.206  0.034  0.206  0.000  0.000  0.000  0.000  0.000  0.480
   4.99709      9.199401  0.034  0.206  0.034  0.206  0.000  0.000  0.000  0.000  0.000  0.480
   4.99299      9.179562  0.036  0.204  0.036  0.204  0.000  0.000  0.000  0.000  0.000  0.480
   4.98888      9.159460  0.036  0.202  0.036  0.202  0.000  0.000  0.000  0.000  0.000  0.480
   4.98478      9.139105  0.038  0.202  0.038  0.202  0.000  0.000  0.000  0.000  0.000  0.478
   4.98067      9.118506  0.038  0.200  0.038  0.200  0.000  0.000  0.000  0.000  0.000  0.478
   4.97657      9.097673  0.040  0.200  0.040  0.200  0.000  0.000  0.000  0.000  0.000  0.478
   4.97246      9.076616  0.042  0.198  0.040  0.198  0.000  0.000  0.000  0.000  0.000  0.478
   4.96836      9.055344  0.042  0.196  0.042  0.196  0.000  0.000  0.000  0.000  0.000  0.478
   4.96425      9.033866  0.044  0.196  0.042  0.196  0.000  0.000  0.000  0.000  0.000  0.478
   4.96015      9.012189  0.046  0.194  0.044  0.194  0.000  0.000  0.000  0.000  0.000  0.478
   4.95605      8.990021  0.046  0.194  0.044  0.194  0.000  0.000  0.000  0.000  0.000  0.478
   4.95194      8.967975  0.048  0.192  0.046  0.192  0.000  0.000  0.000  0.000  0.000  0.478
   4.94784      8.945915  0.048  0.190  0.046  0.190  0.000  0.000  0.000  0.000  0.000  0.476
   4.94373      8.923526  0.050  0.190  0.048  0.190  0.000  0.000  0.000  0.000  0.000  0.476
   4.93963      8.900978  0.052  0.188  0.048  0.188  0.000  0.000  0.000  0.000  0.000  0.476
   4.93552      8.878278  0.052  0.188  0.050  0.188  0.000  0.000  0.000  0.000  0.000  0.476
   4.93142      8.855434  0.054  0.186  0.050  0.186  0.000  0.000  0.000  0.000  0.000  0.476
   4.92732      8.832452  0.056  0.184  0.050  0.184  0.000  0.000  0.000  0.000  0.000  0.476
   4.92321      8.809338  0.056  0.184  0.052  0.184  0.000  0.000  0.000  0.000  0.000  0.476
   4.91911      8.786099  0.058  0.182  0.052  0.182  0.000  0.000  0.000  0.000  0.000  0.476
   4.91500      8.762742  0.058  0.182  0.054  0.182  0.000  0.000  0.000  0.000  0.000  0.474
   4.91090      8.739271  0.060  0.180  0.054  0.180  0.000  0.000  0.000  0.000  0.000  0.474
   4.90679      8.715693  0.062  0.180  0.054  0.180  0.000  0.000  0.000  0.000  0.000  0.474
   4.90269      8.691931  0.062  0.178  0.056  0.178  0.000  0.000  0.000  0.000  0.000  0.474
   4.89859      8.668155  0.064  0.178  0.056  0.178  0.000  0.000  0.000  0.000  0.000  0.474
   4.89448      8.644287  0.064  0.176  0.056  0.176  0.000  0.000  0.000  0.000  0.000  0.474
   4.89038      8.620334  0.066  0.174  0.058  0.174  0.000  0.000  0.000  0.000  0.000  0.474
   4.88627      8.596299  0.066  0.174  0.058  0.174  0.000  0.000  0.000  0.000  0.000  0.472
   4.88217      8.572188  0.068  0.172  0.058  0.172  0.000  0.000  0.000  0.000  0.000  0.472
   4.87806      8.548005  0.070  0.172  0.060  0.172  0.000  0.000  0.000  0.000  0.000  0.472
   4.87396      8.523755  0.070  0.170  0.060  0.170  0.000  0.000  0.000  0.000  0.000  0.472
   4.86986      8.499442  0.072  0.170  0.060  0.170  0.000  0.000  0.000  0.000  0.000  0.472
   4.86575      8.475071  0.072  0.168  0.062  0.168  0.000  0.000  0.000  0.000  0.000  0.472
   4.86165      8.450645  0.074  0.168  0.062  0.168  0.000  0.000  0.000  0.000  0.000  0.470
   4.85754      8.426168  0.074  0.166  0.062  0.166  0.000  0.000  0.000  0.000  0.000  0.470
   4.85344      8.401780  0.076  0.166  0.062  0.166  0.000  0.000  0.000  0.000  0.000  0.470
   4.84933      8.376657  0.076  0.164  0.062  0.164  0.000  0.000  0.000  0.000  0.000  0.470
   4.84523      8.352050  0.078  0.164  0.064  0.164  0.000  0.000  0.000  0.000  0.000  0.470
   4.84113      8.327407  0.078  0.164  0.064  0.164  0.000  0.000  0.000  0.000  0.000  0.468
   4.83702      8.302732  0.080  0.162  0.064  0.162  0.000  0.000  0.000  0.000  0.000  0.468
   4.83292      8.278028  0.080  0.162  0.064  0.162  0.000  0.000  0.000  0.000  0.000  0.468
   4.82881      8.246614  0.056  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.000  0.244
   4.82471      8.212613  0.058  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   4.82060      8.179240  0.058  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   4.81650      8.145403  0.058  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   4.81240      8.111556  0.058  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.000  0.250
   4.80829      8.077897  0.058  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.000  0.252
   4.80419      8.044331  0.060  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.000  0.252
   4.80008      8.010858  0.060  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   4.79598      7.977481  0.060  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.000  0.256
   4.79187      7.944201  0.060  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.000  0.256
   4.78777      7.911021  0.060  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.000  0.258
   4.78367      7.877943  0.062  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.000  0.260
   4.77956      7.844967  0.062  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.000  0.260
   4.77546      7.812097  0.062  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.000  0.262
   4.77135      7.779335  0.062  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.000  0.264
   4.76725      7.746682  0.062  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.000  0.266
   4.76314      7.714141  0.064  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.000  0.266
   4.75904      7.681714  0.064  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.000  0.268
   4.75493      7.649404  0.064  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.000  0.270
   4.75083      7.617213  0.064  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.000  0.270
   4.75083      7.617213  0.064  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.000  0.270
   4.73852      7.603601  0.072  0.028  0.180  0.028  0.000  0.000  0.000  0.000  0.000  0.306
   4.72620      7.549542  0.078  0.048  0.158  0.048  0.000  0.000  0.000  0.000  0.000  0.332
   4.71389      7.486935  0.082  0.058  0.148  0.058  0.000  0.000  0.000  0.000  0.000  0.344
   4.70158      7.421726  0.084  0.062  0.140  0.062  0.000  0.000  0.000  0.000  0.000  0.350
   4.68927      7.355133  0.086  0.066  0.136  0.066  0.000  0.000  0.000  0.000  0.000  0.354
   4.67695      7.288332  0.088  0.070  0.130  0.070  0.000  0.000  0.000  0.000  0.000  0.358
   4.66464      7.221290  0.090  0.072  0.128  0.072  0.000  0.000  0.000  0.000  0.000  0.360
   4.65233      7.154146  0.090  0.074  0.124  0.074  0.000  0.000  0.000  0.000  0.000  0.362
   4.64001      7.086978  0.092  0.076  0.120  0.076  0.000  0.000  0.000  0.000  0.000  0.364
   4.62770      7.019839  0.092  0.078  0.118  0.078  0.000  0.000  0.000  0.000  0.000  0.364
   4.61539      6.952401  0.094  0.078  0.116  0.078  0.000  0.000  0.000  0.000  0.000  0.366
